Id,URL,Grouping,Element source code,Description,Severity,HTML element,Help,Tab URL (if different from Page),Frame URL (if different from Page),Category,Labels,Weight,Additional Information,Selector,Created Date,Status,Manual?,Comments,Suggested remediation,Assigned to,Has Script?,Practice,WCAG 2 Level,WCAG 2 Success Criteria,Section 508 Paragraph,LOE,Manual Issue ID
16935636,https://host/view/all/builds,"Name, Role, Value","<a href=""https://www.jenkins.io/redirect/search-box"" class=""main-search__icon-trailing"">",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/view/all/builds,https://host/view/all/builds,link-name,,2, ,.main-search__icon-trailing,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935637,https://host/view/all/builds,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/user/svc508u1"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/view/all/builds,https://host/view/all/builds,button-name,,3, ,"a[href=""/user/svc508u1""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935638,https://host/view/all/builds,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/view/all/builds,https://host/view/all/builds,button-name,,3, ,"button[data-href$=""host/""]",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935639,https://host/view/all/builds,Language,<html>,Ensures every HTML document has a lang attribute,Issue,html,https://dequeuniversity.com/rules/axe/4.9/html-has-lang?application=AxeChrome,https://host/view/all/builds,https://host/view/all/builds,html-has-lang,,2, ,html,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 3.1.1 Language of Page,,,
16935640,https://host/,"Name, Role, Value","<a href=""https://www.jenkins.io/redirect/search-box"" class=""main-search__icon-trailing"">",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/,https://host/,link-name,,2, ,.main-search__icon-trailing,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935641,https://host/fingerprintCheck,"Name, Role, Value","<a href=""https://www.jenkins.io/redirect/search-box"" class=""main-search__icon-trailing"">",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/fingerprintCheck,https://host/fingerprintCheck,link-name,,2, ,.main-search__icon-trailing,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935642,https://host/computer/,"Name, Role, Value","<a href=""https://www.jenkins.io/redirect/search-box"" class=""main-search__icon-trailing"">",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/computer/,https://host/computer/,link-name,,2, ,.main-search__icon-trailing,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935643,https://host/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/user/svc508u1"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/,https://host/,button-name,,3, ,"a[href=""/user/svc508u1""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935644,https://host/fingerprintCheck,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/user/svc508u1"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/fingerprintCheck,https://host/fingerprintCheck,button-name,,3, ,"a[href=""/user/svc508u1""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935645,https://host/computer/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/user/svc508u1"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/computer/,https://host/computer/,button-name,,3, ,"a[href=""/user/svc508u1""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935646,https://host/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/,https://host/,button-name,,3, ,"button[data-href$=""host/""]",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935647,https://host/,Language,<html>,Ensures every HTML document has a lang attribute,Issue,html,https://dequeuniversity.com/rules/axe/4.9/html-has-lang?application=AxeChrome,https://host/,https://host/,html-has-lang,,2, ,html,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 3.1.1 Language of Page,,,
16935648,https://host/computer/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/computer/,https://host/computer/,button-name,,3, ,"button[data-href$=""host/""]",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935649,https://host/fingerprintCheck,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/fingerprintCheck,https://host/fingerprintCheck,button-name,,3, ,"button[data-href$=""host/""]",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935650,https://host/computer/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/computer/(built-in)/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/computer/,https://host/computer/,button-name,,3, ,"a[href$=""(built-in)/""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935651,https://host/fingerprintCheck,Forms,"<input name=""name"" type=""file"" class=""jenkins-file-upload"">",Ensures every form element has a label,Issue,input,https://dequeuniversity.com/rules/axe/4.9/label?application=AxeChrome,https://host/fingerprintCheck,https://host/fingerprintCheck,label,,3, ,.jenkins-file-upload,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph N - Electronic forms,,
16935652,https://host/computer/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/computer/lcds%2Dmedals%2Ddev%2Dpipeline%2D373%2D1120l%2Drhzs3%2D6n6fg/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/computer/,https://host/computer/,button-name,,3, ,#node_lcds-medals-dev-pipeline-373-1120l-rhzs3-6n6fg > td:nth-child(2) > .jenkins-table__link.inside.model-link > .jenkins-menu-dropdown-chevron,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935653,https://host/fingerprintCheck,Language,<html>,Ensures every HTML document has a lang attribute,Issue,html,https://dequeuniversity.com/rules/axe/4.9/html-has-lang?application=AxeChrome,https://host/fingerprintCheck,https://host/fingerprintCheck,html-has-lang,,2, ,html,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 3.1.1 Language of Page,,,
16935654,https://host/computer/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/computer/lcds%2Dshelflife%2Ddev%2Dpipeline%2D728%2D4llt1%2D1h84h%2D3k54n/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/computer/,https://host/computer/,button-name,,3, ,#node_lcds-shelflife-dev-pipeline-728-4llt1-1h84h-3k54n > td:nth-child(2) > .jenkins-table__link.inside.model-link > .jenkins-menu-dropdown-chevron,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935655,https://host/computer/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/computer/med%2Dtest%2D60%2Ds370m%2D216zq%2D68p3q/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/computer/,https://host/computer/,button-name,,3, ,#node_med-test-60-s370m-216zq-68p3q > td:nth-child(2) > .jenkins-table__link.inside.model-link > .jenkins-menu-dropdown-chevron,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935656,https://host/computer/,Language,<html>,Ensures every HTML document has a lang attribute,Issue,html,https://dequeuniversity.com/rules/axe/4.9/html-has-lang?application=AxeChrome,https://host/computer/,https://host/computer/,html-has-lang,,2, ,html,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 3.1.1 Language of Page,,,
16935657,https://host/me/my-views/view/all/,"Name, Role, Value","<a href=""https://www.jenkins.io/redirect/search-box"" class=""main-search__icon-trailing"">",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/me/my-views/view/all/,https://host/me/my-views/view/all/,link-name,,2, ,.main-search__icon-trailing,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935658,https://host/me/my-views/view/all/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/user/svc508u1"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/me/my-views/view/all/,https://host/me/my-views/view/all/,button-name,,3, ,"a[href=""/user/svc508u1""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935659,https://host/me/my-views/view/all/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/me/my-views/view/all/,https://host/me/my-views/view/all/,button-name,,3, ,"button[data-href$=""host/""]",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935660,https://host/me/my-views/view/all/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/me/"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/me/my-views/view/all/,https://host/me/my-views/view/all/,button-name,,3, ,"a[href$=""me/""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
16935661,https://host/me/my-views/view/all/,Language,<html>,Ensures every HTML document has a lang attribute,Issue,html,https://dequeuniversity.com/rules/axe/4.9/html-has-lang?application=AxeChrome,https://host/me/my-views/view/all/,https://host/me/my-views/view/all/,html-has-lang,,2, ,html,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 3.1.1 Language of Page,,,
16935662,https://host/asynchPeople/,"Name, Role, Value","<a href=""https://www.jenkins.io/redirect/search-box"" class=""main-search__icon-trailing"">",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/asynchPeople/,https://host/asynchPeople/,link-name,,2, ,.main-search__icon-trailing,05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935663,https://host/asynchPeople/,"Name, Role, Value","<a href=""/asynchPeople/"" class=""""></a>",Ensures links have discernible text,Issue,a,https://dequeuniversity.com/rules/axe/4.9/link-name?application=AxeChrome,https://host/asynchPeople/,https://host/asynchPeople/,link-name,,2, ,"a[href$=""asynchPeople/""]",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,Success Criterion 2.4.4 Link Purpose (In Context),Paragraph A - Equivalent alternatives for non-text elements,,
16935664,https://host/asynchPeople/,"Name, Role, Value","<button class=""jenkins-menu-dropdown-chevron"" data-href=""https://host/user/svc508u1"" aria-expanded=""false""></button>",Ensures buttons have discernible text,Issue,button,https://dequeuniversity.com/rules/axe/4.9/button-name?application=AxeChrome,https://host/asynchPeople/,https://host/asynchPeople/,button-name,,3, ,"a[href=""/user/svc508u1""] > .jenkins-menu-dropdown-chevron",05/01/2025 10:33:30 EDT,open,FALSE,,,,FALSE,,WCAG 2 Level A,"Success Criterion 4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,,
